,username,public_repos,forked_repo_ratio,commit_count_last_6m,stars_total,followers,pull_requests_merged,avg_stars_per_repo,following,pull_requests_opened,issues_opened,readme_presence_ratio,cluster_label
3558,joe17,6,0.6742196324473969,149,2,4,21,2.5605032472952947,33,0,0,0.0010133477083906293,Cluster_2
3559,youngsteve,1,0.22149354885964,0,647,144,5,632.4364630640678,187,0,0,0.0001085611301585509,Cluster_3
3560,hdavid,10,0.03479919986835012,201,85,550,14,20.215171203244473,250,4,34,0.0005418784412702943,Cluster_3
3561,haleylane,2,0.4092495737853973,0,382,1,3,148.72713171230095,0,40,0,0.0001831134578428911,Cluster_2
3562,molly48,0,0.2891931519658697,0,159,3,0,inf,0,2,0,0.0,Cluster_3
3563,meghan07,44,0.8089777496137086,852,32,64,82,27.536055446574554,119,0,0,0.004936136626189947,Cluster_2
3564,jenningswilliam,31,0.8003641884553453,678,3,43,58,24.060107556009967,94,0,47,0.0015800514112270687,Cluster_2
3565,alvarezjason,7,0.4570239521926255,245,12,64,19,24.9097249618396,5,86,43,0.000626197350636796,Cluster_3
3566,vanessa15,10,0.6065122253232189,128,578,8,16,56.116493493177536,0,9,0,0.0003328411507807716,Cluster_1
3567,carpentermatthew,37,0.6042595159869252,643,400,395,68,8.677163120950361,187,47,21,0.004021315723455337,Cluster_2
3568,smithjoshua,10,0.8271581484276234,187,10,23,17,0.0,0,0,21,0.0011470783549259625,Cluster_2
3569,hthomas,28,0.4250024141231975,484,0,3,52,34.96082503422095,0,0,16,0.0005863939546889982,Cluster_1
3570,choitammy,4,0.2754466797905091,82,22,13,12,0.0,0,0,0,0.0010283350866122215,Cluster_3
3571,parkeralyssa,52,0.26503491814054747,1077,19,3,108,7.163090810422233,0,29,7,0.0037113893984122366,Cluster_3
3572,yatkins,11,0.5361922792822041,294,21,218,25,6.989996568186472,203,0,0,0.0007311307630005863,Cluster_2
3573,tiffany75,9,0.44914820273221256,190,85,7,21,0.0,0,62,40,0.0008199258704790469,Cluster_2
3574,khall,1,0.4401207709849362,10,160,42,3,125.1064995175359,91,0,32,0.00014812550839950374,Cluster_3
3575,martinezalex,11,0.09113733908970723,121,196,9,15,17.92991423552878,0,0,0,0.0017190838997017668,Cluster_1
3576,shannonjason,2,0.7186037406901956,41,73,7,8,27.42487764776982,0,25,30,0.00014110010898725188,Cluster_2
3577,jbailey,2,0.2137366879819107,43,1,1,0,0.0,25,28,2,0.00011614763250122255,Cluster_3
3578,rebeccayoung,2,0.19695363020872136,71,17,49,4,29.80831260406465,4,1,0,0.0003139813700287069,Cluster_1
3579,leedonna,1,0.41275832027739345,0,2095,141,0,2099.4988830107404,60,0,17,0.00014716354627996518,Cluster_2
3580,fcarter,178,0.22777834161780142,3538,64,5,357,15.530001377092368,9,31,77,0.007262202307705604,Cluster_2
3581,umyers,54,0.5838582673080154,1006,64,1,99,10.091748428696734,0,63,51,0.007328503096755151,Cluster_3
3582,parkermark,131,0.3714633393344715,2505,63,67,252,0.0,0,91,44,0.023956946821978305,Cluster_2
3583,connie85,1,0.4489117225927901,0,69,1,0,48.96393665613873,0,0,0,5.647862529414086e-05,Cluster_2
3584,gsmith,8,0.5371693216040289,81,0,125,15,5.294357362269368,110,5,50,0.0010338256300015405,Cluster_3
3585,lisahuff,1,0.20353552248180484,36,21,5,0,22.677852386921824,0,0,7,8.124895126622622e-05,Cluster_3
3586,wilsonyvonne,2,0.1557516228655298,14,30,3,5,33.30312675009495,9,49,10,0.0001661032168166541,Cluster_3
3587,trevor28,1,0.8804219028736048,0,332,29,0,328.98199860555013,89,0,0,2.2655884670697036e-05,Cluster_1
3588,vpope,47,0.43372370283142103,890,36,4,88,0.0,0,4,7,0.001996333319056561,Cluster_3
3589,deborahgrimes,4,0.41209360963253916,0,1,6,0,0.0,7,0,11,0.000350897311589756,Cluster_3
3590,jacob23,36,0.03561215027284148,795,71,34,76,0.0,19,27,54,0.006999571624081951,Cluster_2
3591,scottstephanie,18,0.4979763025873932,309,7,0,37,29.327087785298044,0,10,37,0.003468920042861204,Cluster_1
3592,scottrose,234,0.5541697216110001,4659,3,235,465,22.805395605135747,67,123,78,0.039538351678966493,Cluster_2
3593,bwashington,0,0.5588408709546665,0,7,21,0,inf,0,0,0,0.0,Cluster_3
3594,clarklinda,48,0.7070311693228843,1008,87,2,98,17.89146283945099,19,68,50,0.009350687453659913,Cluster_3
3595,courtney38,41,0.17748183499101178,827,319,4,83,0.0,39,6,0,0.0038903967825042337,Cluster_1
3596,megan49,1,0.2522231342306188,0,78,88,4,97.70578466222045,84,36,46,0.00019959184620892413,Cluster_3
3597,marcus97,33,0.8107304652304127,640,103,49,60,0.0,5,110,60,0.003722773616894189,Cluster_3
3598,chelsea73,12,0.947170616843394,323,77,160,29,13.614677820231694,134,0,12,0.0012763022000133253,Cluster_3
3599,collinsmark,5,0.13593274736732064,96,39,7,9,0.0,18,12,50,0.0002598057659025271,Cluster_3
3600,joshuarodriguez,2,0.4976495545052182,30,116,31,7,34.02591536644099,19,0,13,0.00032619312177220274,Cluster_2
3601,heather55,2,0.21417625273958685,0,0,38,0,9.37405934498819,0,61,42,0.00026214096539628506,Cluster_1
3602,stevenrichards,159,0.06007316835498244,3085,40,56,311,0.0,0,71,29,0.016953368157405085,Cluster_2
3603,phillip99,7,0.3255033381261354,131,5,108,10,0.0,0,10,4,0.0005169380432980123,Cluster_1
3604,gsullivan,23,0.14368762518421274,476,268,6,45,39.569407862085434,34,18,0,0.0030977972733153163,Cluster_2
3605,william26,2,0.7099330734342463,94,25,16,19,56.7191842254575,12,0,13,0.00029173839292874796,Cluster_3
3606,travis26,2,0.5337254136714444,0,35,8,0,36.24027873638966,0,23,0,0.0001922613900116851,Cluster_3
3607,kristin90,37,0.14383447099031088,683,2,18,72,0.0,24,21,36,0.007086768178212475,Cluster_2
3608,iwilliams,0,0.009241588405514367,0,206,57,3,inf,0,14,26,0.0,Cluster_3
3609,adampham,3,0.8081570490242127,59,102,1,0,2.7713548070323526,0,7,6,0.0003054487558275348,Cluster_2
3610,miguel86,7,0.17619440616424753,132,90,106,3,6.767313775636339,17,0,0,0.0007381473605879942,Cluster_3
3611,pleach,8,0.606216642220766,153,7,3,19,1.9705553397474644,28,0,0,0.0013018448808919884,Cluster_1
3612,catherinemoore,5,0.33692191307674557,120,8,12,6,40.08075687677498,75,19,0,0.000628324151536223,Cluster_1
3613,bruce76,13,0.5854859383150356,214,49,129,13,22.022413520265278,35,23,34,0.000710440124328804,Cluster_2
3614,levineandrew,20,0.315653626982324,446,9,32,49,0.0,82,47,24,0.0022129013397394954,Cluster_2
3615,anthonylee,22,0.08693956069225417,461,72,33,41,0.0,18,66,77,0.0021644440856783153,Cluster_2
3616,dwhite,1,0.2229500085577536,4,0,3,0,20.043853076065087,13,0,9,7.003074918242091e-05,Cluster_3
3617,nathanlogan,4,0.1880585664790756,160,13,4,25,0.0,0,6,9,0.0003006508705898369,Cluster_2
3618,birdsamantha,44,0.42801935243964384,957,840,82,87,23.425710848208592,31,16,19,0.004861149923642965,Cluster_3
3619,chenmark,28,0.6582837834261573,606,73,8,54,0.0,25,0,0,0.002165413009360594,Cluster_3
3620,kathryngomez,0,0.26380607494635755,0,44,9,0,inf,41,16,0,0.0,Cluster_1
3621,kristenbanks,12,0.012069935300617951,318,1180,85,30,108.1072362482829,0,29,20,0.0006380187350594913,Cluster_3
3622,judith42,0,0.5189373642647569,39,0,4,0,,0,0,0,0.0,Cluster_3
3623,russoscott,7,0.6057594893589721,240,7,30,18,21.632462257432806,98,0,0,0.0007737792784598514,Cluster_2
3624,jeffreyshaw,127,0.9628704940018097,2601,16,21,267,11.220900416824135,19,49,22,0.02554007740296794,Cluster_1
3625,rharmon,1,0.5894708030932468,98,155,20,11,169.80048505560197,24,0,1,8.884226827311987e-05,Cluster_1
3626,brooksnicole,2,0.47117255937814184,83,160,9,11,72.4264261449974,62,0,57,8.109418515631695e-05,Cluster_3
3627,oleonard,23,0.5734016258977038,527,6,8,52,3.839997790946238,0,0,0,0.0020823241085065414,Cluster_1
3628,ballardjanet,0,0.927900629862027,99,199,3,11,inf,0,4,0,0.0,Cluster_3
3629,harrisdominique,2,0.8283781456016462,50,16,41,9,5.03659190491539,61,9,1,0.0004138346084237339,Cluster_1
3630,coloncharles,18,0.322978733363808,281,293,7,23,19.687843341094695,65,20,49,0.001929897062124013,Cluster_1
3631,kimberlylee,2,0.23725436365713726,24,5,85,3,27.628859475927648,0,14,47,0.00022083369344560872,Cluster_1
3632,adrienne46,5,0.26263361236607363,119,26,14,15,26.699012774078533,0,48,77,0.001161531342310873,Cluster_3
3633,rsheppard,22,0.504421039715213,443,13,4,52,0.0,0,0,1,0.0013496324030580536,Cluster_3
3634,teresa48,13,0.7440494512285778,197,221,14,29,36.7080363381388,0,0,16,0.0018278509873294983,Cluster_1
3635,craig71,11,0.5032192071829621,138,12,10,14,24.9137765458698,0,25,0,0.002056275627571938,Cluster_3
3636,david85,4,0.06779639582811259,42,30,91,9,4.476446532952675,78,0,0,0.00025613467258086094,Cluster_1
3637,matthewvasquez,12,0.7235807004399809,280,82,11,14,17.002275409288863,14,39,0,0.0007972796694168541,Cluster_3
3638,stokestyler,6,0.8059701286709539,199,88,13,27,24.546700012727023,50,19,23,0.00019703245548058983,Cluster_1
3639,lauraparker,14,0.28949786511971964,325,163,166,28,0.0,130,64,39,0.0012889236330013794,Cluster_3
3640,ataylor,3,0.6641257392833504,112,48,43,9,8.36087424943344,55,0,5,0.00039555680612763777,Cluster_3
3641,egreen,5,0.4265919010543934,95,15,243,11,18.016204777032144,104,0,0,0.0007810861054677412,Cluster_3
3642,xlewis,1,0.8891193557274428,0,17,132,0,7.083555263370977,71,10,27,6.693891455130986e-05,Cluster_3
3643,jennifer22,7,0.8452255581607399,117,34,5,12,24.367134042389008,0,1,0,0.0002501884254514927,Cluster_2
3644,anthony50,2,0.5254319983096423,27,51,88,10,51.59944881699523,0,17,3,0.0002535697306332061,Cluster_1
3645,rsanders,1,0.6915055458135945,0,25,197,0,47.87343683960941,146,20,9,0.00014847748550593891,Cluster_3
3646,hardindebra,10,0.883349701022104,202,34,200,14,42.996092063389135,95,0,0,0.0009001216898092566,Cluster_3
3647,jorge65,10,0.4957170100782755,222,2,88,31,0.0,0,0,9,0.0008179840180241128,Cluster_1
3648,stevenmanning,23,0.31325074048882195,502,110,85,52,8.326630175033433,69,7,0,0.000562794381615385,Cluster_2
3649,lgonzales,3,0.7536661379095813,46,45,12,14,21.413260955252802,0,0,14,0.00030863548368106653,Cluster_3
3650,walkermichael,13,0.22006625478469177,164,201,5,20,14.253579961723693,0,8,54,0.002928800995282051,Cluster_2
3651,hayeswilliam,16,0.38853114800604205,295,33,11,22,12.906079482032888,0,0,8,0.0007807536980159603,Cluster_3
3652,courtney15,14,0.8657272371067937,282,1,1,31,0.0,0,32,43,0.000756312223102058,Cluster_3
3653,austin01,2,0.7244223402693151,101,17,150,5,12.598107773850383,85,0,34,0.00015816573877410823,Cluster_1
3654,joseph74,9,0.40381100524749924,151,23,13,15,0.0,45,4,14,0.0009237522690933727,Cluster_2
3655,benjamin12,12,0.2147445024083574,265,126,139,26,0.0,107,53,10,0.0003107102011714205,Cluster_1
3656,jennifer67,7,0.3559683908322365,154,0,3,7,14.657796220598271,31,23,0,0.000786514668195967,Cluster_1
3657,fredericktodd,0,0.284104149227433,2,35,101,0,inf,48,29,26,0.0,Cluster_2
3658,charleslynn,9,0.17608928794385392,226,83,9,33,23.174511716538344,90,14,0,0.0005027349555231254,Cluster_3
3659,lkeller,204,0.7433329135656567,4046,10,2,405,0.0,35,52,63,0.012542912845773618,Cluster_3
3660,haynesalexandra,4,0.2520698868501715,51,37,230,4,31.378126327823114,126,6,0,0.00038553568324448454,Cluster_3
3661,brownjason,2,0.4541674701677638,39,10,105,12,0.21838588757393218,80,13,7,0.00011742898143240553,Cluster_3
3662,cristian28,12,0.38585944683610907,207,8,27,18,0.0,0,0,0,0.0010924206840215826,Cluster_3
3663,jonathancoleman,11,0.9820773786356308,245,15,21,24,5.871488003861778,7,1,0,0.0015760870964571028,Cluster_2
3664,brucedonald,44,0.3910922441482205,844,9,38,89,0.0,0,0,0,0.006183233811462869,Cluster_3
3665,knightcindy,1,0.0799824827967548,31,113,26,1,83.94558194935185,0,0,0,7.837559385942308e-05,Cluster_2
3666,tristanyoung,22,0.08982575257208403,434,8,6,39,0.0,90,0,0,0.003055835583135277,Cluster_2
3667,smithveronica,17,0.5907537213530648,350,6,10,23,0.0,12,50,14,0.0016050437943914719,Cluster_3
3668,christopher16,5,0.5993635517382656,77,798,380,3,148.69898391167428,195,0,65,0.0007970971114497118,Cluster_3
3669,steven45,12,0.41875899048265497,223,186,1105,17,0.0,602,0,20,0.001383474160218843,Cluster_1
3670,juarezjesus,34,0.4318436923120297,684,1,209,69,0.0,122,14,35,0.003191668811236236,Cluster_1
3671,fzimmerman,27,0.05393258284087121,550,8,41,51,31.133011193111777,0,0,0,0.004512663322683675,Cluster_3
3672,kent25,1,0.5165465103892622,19,51,12,12,37.43710907216209,7,22,15,6.114968011580858e-05,Cluster_1
3673,lori08,25,0.5047394753803517,585,59,6,53,0.0,0,0,0,0.001914265619702778,Cluster_1
3674,spowell,6,0.14954931855694453,70,2,6,14,0.0,12,37,87,0.0002827614098417163,Cluster_2
3675,whubbard,8,0.10383938611092758,156,266,8,16,10.755378839448923,0,3,0,0.0004756913736760074,Cluster_2
3676,matthewashley,8,0.12357249059949049,81,146,506,12,0.5506474541437285,299,43,10,0.0006143617119355019,Cluster_2
3677,gonzalesjennifer,5,0.10102824649125852,118,78,301,15,29.806849627049704,124,0,0,0.0009335280556831644,Cluster_2
3678,christophermitchell,44,0.6097081955367598,824,380,61,71,0.0,0,0,8,0.004380201293970458,Cluster_1
3679,emilyfoster,6,0.19648265240291862,106,74,4,10,0.0,0,0,35,0.0004075511317460408,Cluster_2
3680,parrishamy,1,0.25143015218746345,1,74,76,0,82.9250701991449,56,15,36,0.00010646865711618972,Cluster_1
3681,michaelmcmillan,4,0.17357214415143973,94,546,14,3,159.4988166121817,0,0,0,0.00024493416806365396,Cluster_1
3682,caitlynjones,9,0.9578353044485031,152,240,0,17,37.404109919463565,0,22,0,0.0007001515115198636,Cluster_3
3683,sierra06,46,0.8546174631518354,890,7,30,97,0.0,20,52,62,0.0034929727152692475,Cluster_1
3684,frazieramy,18,0.23049483735152088,431,103,5,29,0.0,69,28,69,0.0021503119738684132,Cluster_1
3685,eugene82,2,0.327566293922126,54,10,5,2,5.948970612724101,0,4,0,0.0002861588557710113,Cluster_1
3686,david64,307,0.20989284230499716,6111,82,13,604,0.0,37,156,123,0.03586327729361275,Cluster_1
3687,brett96,10,0.49187595946082374,187,78,9,19,1.2544969212160693,0,0,0,0.0013582878966598053,Cluster_3
3688,kennethclark,50,0.019610532474253595,1082,2,19,106,0.0,0,23,0,0.0071097054314901535,Cluster_2
3689,mckenzieemily,5,0.6713680088967957,88,26,17,5,0.0,0,0,0,0.00027138158721552394,Cluster_2
3690,bishopbrianna,16,0.5231581498176416,285,53,1,31,43.46813435626041,0,0,10,0.000882899415149431,Cluster_2
3691,crystaledwards,26,0.8986389283011033,485,15,196,56,1.1191421397013144,129,28,12,0.0008507357206147833,Cluster_2
3692,fischercarla,45,0.16439268432841414,872,58,4,100,14.131324666237246,0,8,10,0.006036722526087702,Cluster_2
3693,tommy82,36,0.8041092460611317,690,141,4,65,4.0416901383428465,84,0,30,0.0029720102448289637,Cluster_3
3694,braddelacruz,27,0.7919610144667157,476,31,12,38,2.07512212090794,37,26,0,0.001802197236871296,Cluster_1
3695,crystal64,4,0.12718118921688693,23,49,17,5,11.00793200381425,18,13,10,0.0006195907865578609,Cluster_1
3696,terripham,3,0.3985592241441276,18,399,179,9,110.59108281851135,81,0,0,0.000351066949602106,Cluster_1
3697,brittanyharris,12,0.1701526411445169,269,77,30,30,0.0,74,1,29,0.0005416623626384368,Cluster_1
3698,jamesjohnston,29,0.2547205004575489,560,47,46,64,9.345197130072151,89,26,43,0.006627627516438263,Cluster_2
3699,autumnchung,5,0.26324617483054435,89,5,30,7,4.75684814542333,0,31,27,0.0005527079227369127,Cluster_2
3700,anthonywatson,36,0.5562363940257727,783,110,28,75,21.821173524749696,0,24,17,0.004592184661794555,Cluster_2
3701,christopherfranklin,65,0.4114109317604655,1364,59,31,136,15.614908840532838,47,0,0,0.008220924925654887,Cluster_1
3702,kathleencarrillo,1,0.9477328040063053,5,333,1,0,316.82975614500657,47,0,0,2.5842996376253728e-05,Cluster_1
3703,maxwelljones,2,0.12637014194700513,8,36,13,4,40.65182617843743,0,0,7,0.00020627573084567346,Cluster_1
3704,sergiobarrett,5,0.9736921348501988,56,1,114,10,15.500543903090346,19,0,18,0.0002071964191222698,Cluster_1
3705,qgalloway,11,0.23063864021426395,254,1,7431,30,13.907740488055795,3719,20,62,0.0011407373711612885,Cluster_2
3706,vwhite,3,0.7728739363818531,49,124,3,7,86.3198691729095,75,18,0,0.00019086615044222138,Cluster_1
3707,qholden,56,0.3389699261728214,1100,11,37,111,41.075603821592324,20,49,36,0.010910600771231614,Cluster_3
3708,paul63,13,0.1430813954173139,219,72,8,25,19.336736869559257,0,0,27,0.0009331737150853681,Cluster_2
3709,jessicamorrison,7,0.8578891852462399,101,40,433,0,17.018229831036308,221,8,33,0.0009087792189026687,Cluster_3
3710,mgill,0,0.3088608992364632,16,24,2,2,inf,40,0,0,0.0,Cluster_3
3711,timothyadams,1,0.6588554042268422,0,27,51,0,15.320924606592575,20,9,0,0.0001901142242848961,Cluster_3
3712,vhickman,11,0.5664436850866266,269,6,2,27,0.0,63,9,0,0.0023669255101050383,Cluster_1
3713,kathleen23,0,0.4717563093908743,0,32,12,0,inf,49,0,0,0.0,Cluster_3
3714,moralesemily,33,0.4958194726485391,652,11,19,67,0.0,6,12,43,0.00033776439948047415,Cluster_2
3715,mburgess,5,0.7322379140922876,33,16,99,0,15.055389710465104,51,35,22,0.0008237150418632197,Cluster_3
3716,robertmiller,957,0.08777291412344057,19139,18,3,1919,3.1554521081532667,0,452,269,0.003222741760464993,Cluster_2
3717,bonnie82,235,0.6681806619579052,4683,22,54,470,0.0,87,112,73,0.005327042341066051,Cluster_2
3718,lesteven,5,0.8958121013985787,97,174,20,10,35.317330205765984,0,34,21,0.0002606554018292283,Cluster_3
3719,taylormallory,6,0.05778819701986415,193,26,30,15,30.434965176101656,0,0,0,0.001079296247878868,Cluster_3
3720,monica93,32,0.14065333923366674,648,209,84,68,8.17865901307675,14,0,0,0.00785372952907161,Cluster_1
3721,andrea68,95,0.7166319367020314,1860,527,2,187,7.2783213734121786,23,69,80,0.00827395655003513,Cluster_3
3722,qbell,0,0.43728164824461757,0,154,67,0,inf,0,0,0,0.0,Cluster_3
3723,randall35,0,0.40354862081368836,29,86,8,2,inf,0,19,0,0.0,Cluster_2
3724,richardharris,2,0.13696663454423585,104,59,103,13,22.88319067837614,48,0,0,0.00043455830894208365,Cluster_2
3725,tammy58,17,0.5067700407177881,354,157,33,38,16.240515076988014,0,20,65,0.00112407915865656,Cluster_1
3726,wilsonarthur,15,0.12654531119637724,334,38,14,35,0.0,23,0,0,0.0017260640733849334,Cluster_3
3727,bjohnson,36,0.4766204563105404,750,194,8,75,0.0,0,53,49,0.004071751332998403,Cluster_3
3728,carla37,1,0.7636152989616567,90,100,69,14,86.57701783848754,114,0,0,0.00011811386093434164,Cluster_2
3729,ashley74,0,0.2582643578871635,0,17,133,6,inf,101,21,18,0.0,Cluster_3
3730,stephensisaac,26,0.4807861681797273,553,166,9,58,9.589271935740927,38,0,23,0.005025359636632422,Cluster_2
3731,ashley39,2,0.9920159693968357,89,39,3,5,16.812808455120937,0,55,0,0.00023098995609543643,Cluster_1
3732,megan29,0,0.6866504233540373,0,27,56,0,inf,148,0,0,0.0,Cluster_3
3733,mitchellkim,9,0.8413567713051986,135,14,2,10,9.132797210402272,0,63,60,0.0007629126607890487,Cluster_1
3734,mosesmeredith,24,0.41484760656054576,437,44,2,53,0.0,0,0,2,0.0024978983646280002,Cluster_2
3735,dananewman,6,0.7678609231258553,83,199,4,9,12.462049810270422,37,0,5,0.0005872305057833563,Cluster_3
3736,jennifer24,3,0.040509172941321836,35,164,10,14,38.27249064213161,14,37,39,0.00020008390324408973,Cluster_1
3737,andrewpalmer,5,0.12291118254224498,112,62,2,10,0.0,0,0,0,0.0012003252372445332,Cluster_3
3738,juan58,4,0.20307059292006213,123,97,1,11,27.061391003016514,110,0,26,0.0001239629666157493,Cluster_2
3739,ashley06,0,0.40195192461521956,54,326,3,5,inf,50,14,28,0.0,Cluster_1
3740,pmiller,2,0.8457448783257632,0,25,52,0,2.593540360322585,26,0,5,6.08628808036035e-05,Cluster_1
3741,gonzalezkimberly,16,0.3462660507879305,277,4,2,23,0.0,121,23,25,0.0013822334352746087,Cluster_3
3742,jason47,11,0.6546211935154629,285,344,12,22,52.15263109934098,46,10,35,0.000536986983368515,Cluster_3
3743,patrickfriedman,9,0.7093142948034834,212,12,372,23,19.909145299669724,185,0,0,0.0009132130681244757,Cluster_3
3744,joevargas,1,0.5861823540883414,24,9,18,7,7.905830574920513,123,29,33,0.00013027986748469054,Cluster_2
3745,jennifer62,5,0.3572419681701362,123,1,33,24,25.510069788005982,49,0,43,0.00048588046845240404,Cluster_1
3746,lisa90,0,0.5770533417135443,0,92,4,0,inf,32,23,29,0.0,Cluster_2
3747,scott15,9,0.3422655927897462,206,1,515,18,37.65552210644137,238,8,0,0.0009717191152029353,Cluster_3
3748,nicholsmallory,63,0.08387373855201208,1243,8,8,120,13.976978413075827,6,17,68,0.0016192865311028583,Cluster_3
3749,anthonyevans,0,0.9928039781860144,13,95,14,6,inf,0,0,5,0.0,Cluster_3
3750,cwade,3,0.1271824536325109,0,121,144,4,22.506139718292076,143,11,41,0.00024053801744211627,Cluster_2
3751,owilson,12,0.07234838383605735,205,10,15,16,0.0,0,0,0,0.002879354489918754,Cluster_3
3752,thomasparks,48,0.8785307492071559,926,26,21,88,12.72868457822749,78,60,62,0.006909004804966607,Cluster_3
3753,rchang,3,0.3018346608928951,41,6,13,8,14.641587670628276,0,38,9,0.00029815251310974484,Cluster_1
3754,david90,2,0.6502969740735076,0,12,13,1,19.367867411815737,3,50,38,0.00012777069161846313,Cluster_2
3755,wyattmark,0,0.32900572966223285,0,53,35,3,inf,2,8,0,0.0,Cluster_1
3756,davidellis,8,0.39145427079447115,84,13,46,3,0.0,0,0,47,0.0008227539093544316,Cluster_1
3757,jaredolsen,158,0.2621129720167965,3187,21,7,309,4.037016279455192,37,70,36,0.025341193473489246,Cluster_1
